 1 0.5106122615922434
 2 0.3462298415309802
 3 0.2627265379679537
 4 0.2069751329001399
 5 0.1667519695191509
 6 0.1461882291783563
 7 0.1395435413434882
 8 0.1156958609317184
 9 0.1182889504060613
 10 0.09686677266601935
 11 0.08822638665855138
 12 0.08840979993354386
 13 0.07789576748052736
 14 0.08319360815660558
 15 0.07067627511304737
 16 0.06369260332688267
 17 0.05560320189811022
 18 0.06061253093062253
 19 0.06768992927849518
 20 0.04973980821644711
 21 0.06016058372292325
 22 0.04617840949410162
 23 0.04565657618645415
 24 0.0596968494482237
 25 0.04035207503999336
 26 0.03755253039504005
 27 0.04564177854797083
 28 0.03956875060987358
 29 0.04671351929841738
 30 0.05087778779182513
 31 0.03238724076481866
 32 0.04064333445149222
 33 0.03706685738046445
 34 0.03885976730501983
 35 0.03161708346354467
 36 0.0417976070479996
 37 0.03957802418818756
 38 0.03371865624009567
 39 0.03809269151363855
 40 0.03996716338530572
 41 0.0285607673998305
 42 0.03992983000168551
 43 0.03136380544239827
 44 0.03258998335359658
 45 0.02341399198340239
 46 0.02676388524647604
 47 0.02247824579226976
 48 0.02876724434432025
 49 0.03312699487491627
 50 0.03084116886700214
 51 0.02275730915687476
 52 0.02235026058305979
 53 0.02041788974380093
 54 0.01826267146843459
 55 0.02905512467849607
 56 0.03654543817215926
 57 0.0236802925558436
 58 0.02607736068215986
 59 0.02202709737211872
 60 0.02512312306103397
 61 0.02464990499765443
 62 0.02317847353402537
 63 0.03121048939181088
 64 0.02432907067073598
 65 0.01948470526188879
 66 0.02454713887101296
 67 0.02750131689394975
 68 0.02041320821797129
 69 0.02032779434044673
 70 0.02068912140257977
 71 0.03060852921223308
 72 0.02457137826056408
 73 0.01937833710808504
 74 0.02727020336961427
 75 0.0287171093475282
 76 0.03244543636317033
 77 0.02571546972603609
 78 0.01701523084160582
 79 0.02153716133975173
 80 0.02498416238713744
 81 0.02418081547997735
 82 0.02045111045299327
 83 0.0136149405611471
 84 0.01457946819471246
 85 0.03005017231055341
 86 0.0293443395459365
 87 0.03099315064552768
 88 0.02512888092452417
 89 0.02035321835863278
 90 0.01920126362456714
 91 0.0238722643067684
 92 0.01674359788861686
 93 0.01151140216640578
 94 0.02212514711471817
 95 0.01301159210276698
 96 0.01885183857685791
 97 0.02156398560128815
 98 0.02353989683572934
 99 0.02737013660648988
 100 0.01531350716073347
